050	100	245	502	650	856	904
CC165	Kinni, Natalie C. (Natalie Claire), author	Closing the Gap between Archaeologist-Collector Collaboration : A Florida Mission Period Site as Case Study / by Natalie C. Kinni	M.A. Florida State University 2023.	Archaeology	https://purl.lib.fsu.edu/diginole/kinni_fsu_0071N_17802	0
QA76.575	Kuba, Renata author	Sequential Analysis of Design Processes Performed by Design Experts and College Students in Infographic Design / by Renata Kuba	Ph.D. Florida State University 2023.	Multimedia systems	https://purl.lib.fsu.edu/diginole/kuba_fsu_0071E_17722	0
LB14.7	Kyne, Kelsey Sellgren author	Examining the Evaluation of Student Learning in the Context of Accreditation / by Kelsey Sellgren Kyne	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Kyne_fsu_0071E_17759	0
LC71	Labissiere, Sheila author	It Starts with Me : An Analysis of Black Teachers' Identity Development in a Florida Context / by Sheila Labissiere	Ph.D. Florida State University 2023.	Education and state	https://purl.lib.fsu.edu/diginole/Labissiere_fsu_0071E_17860	0
LB2805	Lang, Kenneth author	Implementation Study of a Middle School Positive Behavior Interventions and Supports Program / by Kenneth Lang	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Lang_fsu_0071E_17693	0
QD151.3	Larson, James T. author	Flux Growth of Lanthanide Intermetallics Containing Interstitials / by James T. Larson	Ph.D. Florida State University 2023.	Chemistry, Inorganic	https://purl.lib.fsu.edu/diginole/Larson_fsu_0071E_17796	0
QP303	Laudato, Joseph A. (Joseph Andrew), author	Interaction of Chemotherapy and Chronic Alcohol Consumption on Skeletal Muscle during Cancer Cachexia / by Joseph A. Laudato	Ph.D. Florida State University 2023.	Physiology	https://purl.lib.fsu.edu/diginole/Laudato_fsu_0071E_17728	0
HM1001	Lesick, Tara Lynn author	Not at Face Value : Exploring Whether Whites Exhibit Bias in Categorizing Angy and Happy Black versus White Expressions / by Tara Lynn Lesick	M.S. Florida State University 2023.	Social psychology	https://purl.lib.fsu.edu/diginole/Lesick_fsu_0071N_17912	0
QA276.A2	Li, Keqiao author	An Atom-Atom Distance Based Deep Learning Model for Protein-Ligand Docking Prediction / by Keqiao Li	Ph.D. Florida State University 2023.	Statistics	https://purl.lib.fsu.edu/diginole/Li_fsu_0071E_17843	0
M	Lin, Liya author	Autism and Songwriting : A Case Study Exploring the Intersectionality and Personhood of an Autistic Singersongwriter / by Liya Lin	M.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Lin_fsu_0071N_18023	0
QA276.A2	Liu, Xu author	Bayesian Stochastic Attention-Based Neural Bag of Feature Model with Applications in Sequence Data / by Xu Liu	Ph.D. Florida State University 2023.	Statistics	https://purl.lib.fsu.edu/diginole/Liu_fsu_0071E_17717	0
HC79.I55	Liu, Dan author	Two Essays on Crowdfunding and Consumer Returns / by Dan Liu	Ph.D. Florida State University 2023.	Information technology	https://purl.lib.fsu.edu/diginole/Liu_fsu_0071E_17754	0
QB460	Lu, Jing author	Improving the Precision of Type I A Supernova Cosmology / by Jing Lu	Ph.D. Florida State University 2023.	Astronomy	https://purl.lib.fsu.edu/diginole/Lu_fsu_0071E_17925	0
M	Mahonen, Andrew M. (Andrew Michael), author	Interpretive Choices in Carl Maria Von Weber's Grand Duo Concertant : A Performer's Guide to Different Analytical Methods / by Andrew M. Mahonen	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Mahonen_fsu_0071E_17799	0
QA76.27	Mainuddin, Md author	Improving IoT Security Based on Network Traffic Analytics / by Md Mainuddin	Ph.D. Florida State University 2023.	Computer science	https://purl.lib.fsu.edu/diginole/Mainuddin_fsu_0071E_17881	0
MT40	Marek, Keaton author	Crystal Bridges Suite for Wind Ensemble / by Keaton Marek	M.M. Florida State University 2023.	Composition (Music)	https://purl.lib.fsu.edu/diginole/Marek_fsu_0071N_17981	0
LB14.7	Marr, Crystal author	Navigating Conversations about Race through an Introduction to Anti-Racist Pedagogy for Practicing Teachers / by Crystal Marr	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Marr_fsu_0071E_17684	0
JF1351	Mathis, Schanell C. author	Heavy Hearts and Minds : A Qualitative Study on the Experiences of Nurses during the Covid-19 / by Schanell C. Mathis	Ph.D. Florida State University 2023.	Public administration	https://purl.lib.fsu.edu/diginole/Mathis_fsu_0071E_17926	0
MT	McAllister, Daniel R., Jr. (Daniel Ray), author	An Analysis of the Challenges Faced by Novice Music Educators during Their Collegiate Education and Early in-Service Years / by Daniel R. McAllister, Jr	M.M.E. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/McAllisterJr_fsu_0071N_17880	0
M	Mcguary, Hunter G. (Hunter Glen), author	The Procedures and Considerations for Creating Performance Editions of J.S. Bach's Sonatas and Partitas for Solo Violin for the Tenor, Bass, and Alto Trombones / by Hunter G. Mcguary	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/McGuary_fsu_0071E_17894	0
MT	McLaine, Trevor J. author	Student Leadership in High School Marching Bands : A Descriptive Study / by Trevor J. Mclaine	M.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/McLaine_fsu_0071N_17782	0
LC5201	Medina, Jessica P. author	Informal Learning in the Workplace : A Study of a Municipal Utility in the Southeast / by Jessica P. Medina	Ed.D. Florida State University 2023.	Adult education	https://purl.lib.fsu.edu/diginole/Medina_fsu_0071E_17665	0
PN45	Mendoza, Aldo Mariano author	El Uso de Narrativas, Discursos, Manifestaciones Públicas y Propaganda para la Construcción de Espacios Antisistémicos en Argentina desde el Siglo XIX / by Aldo Mariano Mendoza	Ph.D. Florida State University 2023.	Literature	https://purl.lib.fsu.edu/diginole/Mendoza_fsu_0071E_17814	0
LB2805	Mercer, Nicholas Preston author	A Case Study of Beginning Teachers' Burnout and School Conditions in a Career and Technical High School / by Nicholas Preston Mercer	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Mercer_fsu_0071E_17794	0
E178	Molenaar, Spencer author	Medievalism in American Popular Culture : The Legend of Zelda and Escapist Fantasy / by Spencer Molenaar	M.A. Florida State University 2023.		https://purl.lib.fsu.edu/diginole/Molenaar_fsu_0071N_17980	0
QH343.7	Moore, Megan author	Permafrost Retrogressive Thaw Slump Dissolved Organic Matter Molecular Signatures on the Peel Plateau, Canada / by Megan Moore	M.S. Florida State University 2023.	Biogeochemistry	https://purl.lib.fsu.edu/diginole/Moore_fsu_0071N_17733	0
M	Moreau, Zachary (Zachary James), author	Towards a Beloved Community : The Role of Music and Multimedia at the Unitarian Universalist Church of Tallahassee / by Zachary Moreau	M.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Moreau_fsu_0071N_17746	0
P301	Morley, Carmen Renee (Carmen Renee Ihle), author	Tongueless Mourning : Visual-Material Rhetoric in Victorian Grief Rituals / by Carmen Renee Morley	M.A. Florida State University 2023.	Rhetoric	https://purl.lib.fsu.edu/diginole/Morley_fsu_0071N_18003	0
QA	Mostowski, Brad author	Stochastic Liquidity in the Kyle-Back Model / by Brad Mostowski	Ph.D. Florida State University 2023.	Mathematics	https://purl.lib.fsu.edu/diginole/Mostowski_fsu_0071E_17672	0
LB2805	Mukri, Jacquelyn Erin author	Experiences of Third Culture Kids in International Schools : Effects on Identity Development and Sense of Belonging / by Jacquelyn Erin Mukri	Ed.D. Florida State University 2023.	School management and organization	https://purl.lib.fsu.edu/diginole/Mukri_fsu_0071E_17700	0
QP141	Mullins, Amy Piper author	Daily Consumption of Prunes and Cardiovascular Health in Older Men / by Amy Piper Mullins	Ph.D. Florida State University 2023.	Nutrition	https://purl.lib.fsu.edu/diginole/Mullins_fsu_0071E_17716	0
R856.A6	Naha, Ananya author	Fibronectin Regulates Activation of Contractility, Yap, and Nf-κB in Intervertebral Disc Cells / by Ananya Naha	M.S. Florida State University 2022.	Biomedical engineering	https://purl.lib.fsu.edu/diginole/Naha_fsu_0071N_17615	0
LB14.7	Nemeth, Anne-Marie author	Understanding the Implementation of Culturally Relevant Education : Closing the Opportunity Gap / by Anne-Marie Nemeth	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Nemeth_fsu_0071E_17877	0
QC QC776	Ng, Lawrence author	Photoproduction of the ηπ0 System off a Proton Target at Eγ = 8.5 GeV / by Lawrence Ng	Ph.D. Florida State University 2023.	Physics	https://purl.lib.fsu.edu/diginole/Ng_fsu_0071E_17923	0
LB2805	Nicolas, Marcus B. (Marcus Bernard), author	The (Mis)Education of Black Boys : Exploring the Contributing Factors of Their Accelerated Curricular Course Decision-Making Process / by Marcus B. Nicolas	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Nicolas_fsu_0071E_17676	0
MT	Notar-Francesco, Sofia M. author	Undergraduate Music Majors' Perceptions of the Qualities and Behaviors of Effective String Orchestra Teachers / by Sofia M. Notar-Francesco	M.M.E. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/NotarFrancesco_fsu_0071N_17979	0
Z665 Z665	Oh, Sang Hoo author	The Impact of Artificial Intelligence on the Future Workforce : The Case of Advanced Manufacturing / by Sang Hoo Oh	Ph.D. Florida State University 2023.	Information science	https://purl.lib.fsu.edu/diginole/Oh_fsu_0071E_17947	0
M	Olonade, Aina (Aina Oladimeji), author	The Pedagogical Legacy of John Stainer and David Sanger in Relation to the Self-Taught Organ Student / by Aina Olonade	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Olonade_fsu_0071E_17810	0
D	Ortiz, Marina author	Tales of the Counterrevolution : Folkloric Expressions of Resistance to the French Revolution / by Marina Ortiz	Ph.D. Florida State University 2023.	History	https://purl.lib.fsu.edu/diginole/Ortiz_fsu_0071E_17737	0
HQ10	Otero-Vargas, Francesca Noelle author	A Friend in Me : A Mixed Methods Feasibility Study of an Online Self-Compassion Intervention for Children and Their Caregivers / by Francesca Noelle Otero-Vargas	Ph.D. Florida State University 2023.	Families	https://purl.lib.fsu.edu/diginole/OteroVargas_fsu_0071E_17679	0
QA	Parkman, Virginia author	Optimal Control Applied to a Canine Distemper Outbreak Modeled in an Animal Shelter / by Virginia Parkman	Ph.D. Florida State University 2023.	Mathematics	https://purl.lib.fsu.edu/diginole/Parkman_fsu_0071E_17874	0
LB2341 LB2326.3	Pearson, Courtney R. (Courtney Roxanne), author	From Hobby and Side-Hustle to Hopeful Habitat Exploring Student Services Practitioners and Undergraduate Students on Twitter / by Courtney R. Pearson	Ph.D. Florida State University 2023.	Education, Higher	https://purl.lib.fsu.edu/diginole/Pearson_fsu_0071E_17816	0
HB615 HF1008 HD30.4	Pepe, Justin author	Essays on Entrepreneurship, Income Inequality, and Social Comparison / by Justin Pepe	Ph.D. Florida State University 2023.	Entrepreneurship	https://purl.lib.fsu.edu/diginole/Pepe_fsu_0071E_17847	0
TJ	Phifer, Virginia author	Experimental Investigations of Tape-to-Tape Contact Resistance and Its Impact on Current Distribution around Local IC Degradations in Corc® Cables / by Virginia Phifer	Ph.D. Florida State University 2023.	Mechanical engineering	https://purl.lib.fsu.edu/diginole/Phifer_fsu_0071E_17663	0
LB14.7	Koontz, Kelsey P. author	Teaching Pedagogies Shaping Student Self-Efficacy / by Kelsey P. Koontz	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Phillips_fsu_0071E_17694	0
M BF	Pollack, Jessica Irene author	Mental Representations and Skilled Music Performance / by Jessica Irene Pollack	D.M. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/Pollack_fsu_0071E_17499	0
E178 HQ1180	Popp, Merritt Kathleen Denman author	Mothering the Nation : Maternity as Political Identity on U.S. Stages, 1890–1930 / by Merritt Kathleen Denman Popp	Ph.D. Florida State University 2023.	Theater	https://purl.lib.fsu.edu/diginole/Popp_fsu_0071E_17750	4
M ML3797	Porter Denecke, Hannah author	Don't Do to Me What You Did to America : Interpreting Three Singer/Songwriters as Flâneurs in the Trump Era (2015-2022) / by Hannah Porter Denecke	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/PorterDenecke_fsu_0071E_17895	0
PN1584	Prokop-Seaton, Noel author	Audition Agendum : Analyzing the Development, Procedure, and Repertoire of Orchestral Oboe Auditions / by Noel Prokop-Seaton	D.M. Florida State University 2023.	Performing arts	https://purl.lib.fsu.edu/diginole/ProkopSeaton_fsu_0071E_17871	0
E184.7 D	Rainwater, Mara V. author	De Profundis : Screams from the Historical Sublime in Two Haitian Narratives / by Mara V. Rainwater	Ph.D. Florida State University 2023.	African Americans	https://purl.lib.fsu.edu/diginole/Rainwater_fsu_0071E_17747	0
LB14.7	Raulerson, Jenifer Rebecca author	Influences of Corrective Reading in Duval County Public Schools / by Jenifer Rebecca Raulerson	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Raulerson_fsu_0071E_17718	0
LB2805	Rawlin, Brian D. author	Exploring Student Perspectives of Stress in English Language Arts Classroom Activities : A Quantitative Exploratory Case Study / by Brian D. Rawlin	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Rawlin_fsu_0071E_17730	0
LB1051	Rawls, Erik (Erik Scott), author	Researcher Identity Development of Black and Latina/o Scholars within a Service-Learning Research Context / by Erik Rawls	Ph.D. Florida State University 2023.	Educational psychology	https://purl.lib.fsu.edu/diginole/Rawls_fsu_0071E_17900	0
M	Reed-Banks, Blythe (Blythe Elizabeth), author	The Effect of Menstruation on the Upper Vocal Registers of Female Voices / by Blythe Reed-Banks	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/ReedBanks_fsu_0071E_17927	0
M	Rho, Minyoung author	Musical Borrowing and Its Meaning in Lera Auerbach's Ludwigs Alptraum and Clifton Callender's À la manière de / by Minyoung Rho	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Rho_fsu_0071E_17758	0
P91.3	Richard, Taylor author	Green Advertising : Attitudes and Brand Trust Amongst Gen-Z Consumers / by Taylor Richard	M.A. Florida State University 2023.	Communication	https://purl.lib.fsu.edu/diginole/Richard_fsu_0071N_17965	0
PN849.G74	Robertson, Carley Amanda author	The Rise of the Editress : Women's Editorship in the Literary Marketplace of the Long Nineteenth Century / by Carley Amanda Robertson	Ph.D. Florida State University 2023.	British literature	https://purl.lib.fsu.edu/diginole/Robertson_fsu_0071E_17779	0
QC869	Robinson, David (David Joseph), author	Terrain-Influenced Winds and Fire-Fire Interactions in Wildland Fire Simulations / by David Robinson	Ph.D. Florida State University 2023.	Atmospheric sciences	https://purl.lib.fsu.edu/diginole/Robinson_fsu_0071E_17890	0
RC466.8	Robison, Morgan L. author	Development and Validation of the Self-Dehumanization Scale / by Morgan L. Robison	M.S. Florida State University 2023.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Robison_fsu_0071N_17762	0
GC109	Rose, Jared Monsein author	Investigating the Role of Iron and Light on Ecophysiology and Photophysiology in Southern Ocean Phytoplankton / by Jared Monsein Rose	M.S. Florida State University 2022.	Chemical oceanography	https://purl.lib.fsu.edu/diginole/Rose_fsu_0071N_17651	0
D	Rouiller, Honorine author	The Different Legacies of the Algerian War in French Transgenerational (Auto)Biographical Graphic Narratives / by Honorine Rouiller	Ph.D. Florida State University 2023.	History	https://purl.lib.fsu.edu/diginole/Rouiller_fsu_0071E_17703	0
HM	Salsman, Andrea (Andrea Paige), author	The Moderating Effect of Formal Labeling on Informal Labeling and Adolescent Delinquency / by Andrea Salsman	Ph.D. Florida State University 2023.	Sociology	https://purl.lib.fsu.edu/diginole/Salsman_fsu_0071E_17901	0
CC165	Sanford, Matthew A. (Matthew Alexander), author	The Melting of Ceramics and Glass through Historic Fires : An Archaeological Experiment / by Matthew A. Sanford	M.S. Florida State University 2023.	Archaeology	https://purl.lib.fsu.edu/diginole/Sanford_fsu_0071N_17952	0
P91.3	Savage, Brianna author	Out of Many : The Study of African American Diasporas on Social Media / by Brianna Savage	M.A. Florida State University 2023.	Marketing	https://purl.lib.fsu.edu/diginole/Savage_fsu_0071N_18007	0
TJ TA357	Saxena, Saurabh author	Transport Phenomena in Diurnally Variable Environments with Complex Terrain and Geometries / by Saurabh Saxena	Ph.D. Florida State University 2023.	Mechanical engineering	https://purl.lib.fsu.edu/diginole/Saxena_fsu_0071E_17662	0
TK145	Sayghe, Ali Abdullah author	Learning-Based Evaluation Framework for Attack Detection Algorithms in Power Systems / by Ali Abdullah Sayghe	Ph.D. Florida State University 2023.	Electrical engineering	https://purl.lib.fsu.edu/diginole/Sayghe_fsu_0071E_17659	0
QC869	Schletz, Samantha Marie author	A Climatological Analysis of Rossby Wave Breaking and Tropcial Cyclone Activity on Seasonal, Intra-Seasonal, and Decadal Timescales / by Samantha Marie Schletz	M.S. Florida State University 2023.	Meteorology	https://purl.lib.fsu.edu/diginole/Schletz_fsu_0071N_17904	0
MT40	Scott, Shelby C. author	A 21st Century Romantic Tragedy / by Shelby C. Scott	M.M. Florida State University 2023.	Composition (Music)	https://purl.lib.fsu.edu/diginole/Scott_fsu_0071N_17969	0
HG173 J	Seagraves, Cayman N. author	Exploring the Dark Side of Corporate Political Connections / by Cayman N. Seagraves	Ph.D. Florida State University 2023.	Finance	https://purl.lib.fsu.edu/diginole/Seagraves_fsu_0071E_17742	0
HQ10	Selice, Lauren Kelsey author	Challenging Heteronormativity : The Interplay between Adult Attachment, Trait Mindfulness, and Sexual Outcomes within the LGBT Community / by Lauren Kelsey Selice	Ph.D. Florida State University 2023.	Families	https://purl.lib.fsu.edu/diginole/Selice_fsu_0071E_17696	0
LB2805	Sheets, Zaina M. author	Discovering the Experiences of Supervisors in a Leadership Training Program / by Zaina M. Sheets	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Sheets_fsu_0071E_17698	0
TA160	Shooshtari, Mohammad Javad author	Development of a Computer-Vision Based Model to Identify Demolition Activities / by Mohammad Javad Shooshtari	M.S. Florida State University 2023.	Civil engineering	https://purl.lib.fsu.edu/diginole/Shooshtari_fsu_0071N_17660	0
GE40	Shultz, Joshua author	Numerical Modeling of Sewage Exfiltration and Solute Transport in Variably Saturated Media Using Finite Element Subsurface Flow and Transport System / by Joshua Shultz	M.S. Florida State University 2023.	Geology	https://purl.lib.fsu.edu/diginole/Shultz_fsu_0071N_17919	0
LB14.7 LC71	Simon Demarzo, Kristi author	Exploring Virtual Student Perceptions of Flexible Online Learning / by Kristi Simon Demarzo	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Simon_fsu_0071E_17671	0
PN2037	Simone, Teresa author	On the Natchez Confederate Pageant / by Teresa Simone	Ph.D. Florida State University 2023.	Theater	https://purl.lib.fsu.edu/diginole/Simone_fsu_0071E_17942	0
P91.3	Simpson, Kaylan M. (Kaylan Marie), author	Bowls Are Not for Fish : Environmental Communications, Social Identity Theory and Pet Freshwater Fish Neglect Prevention / by Kaylan M. Simpson	M.S. Florida State University 2023.	Communication	https://purl.lib.fsu.edu/diginole/Simpson_fsu_0071N_18004	0
MT	Sisson, Christina Joy author	A Mixed Methods Approach to Investigating Music Teacher Retention and Attrition in Alternative Schools / by Christina Joy Sisson	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Sisson_fsu_0071E_17677	0
PS	Slaughter, Erin author	The Sorrow Festival : Poems / by Erin Slaughter	Ph.D. Florida State University 2023.	Creative writing	https://purl.lib.fsu.edu/diginole/Slaughter_fsu_0071E_17678	0
LB1028.38 LB2341 LB1028.3	Smith, Colleen M. author	Culturally Inclusive Instructional Strategies Implemented by Designers-by-Assignment in Higher Education Student Services / by Colleen M. Smith	Ed.D. Florida State University 2023.	Instructional systems	https://purl.lib.fsu.edu/diginole/Smith_fsu_0071E_17674	0
TK145	Smith, Sean (Sean M.), author	Predicting Subsynchronous Resonance(SSR)Instability Using Real-Time Digital Simulator(RTDS)and the Nyquist Stability Criterion(NSC) / by Sean Smith	M.S. Florida State University 2023.	Electrical engineering	https://purl.lib.fsu.edu/diginole/Smith_fsu_0071N_17966	0
LB2805	Solz, Brooke Christine author	Understanding Instructional Leadership in Rural Schools : Princiapls' Practices and the Influence of Contextual Factors on Their Roles as Instructional Leaders / by Brooke Christine Solz	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Solz_fsu_0071E_17680	0
HF5605	Sopp, Kyle author	Audit Budget Surrogation : Substituting the Budget for Audit Risk / by Kyle Sopp	Ph.D. Florida State University 2023.	Accounting	https://purl.lib.fsu.edu/diginole/Sopp_fsu_0071E_17656	0
M	Sorenson, Ryan Andrew author	Representation through Performance : A Study of Six 21st Century Works for Tuba by Women Composers / by Ryan Andrew Sorenson	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Sorenson_fsu_0071E_17422	0
M ML3797	Stanfill, Marissa Nicole author	The Clarinet Works of Carl Vollrath / by Marissa Nicole Stanfill	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Stanfill_fsu_0071E_17854	0
ML3920	Stecker, Nina author	Music Therapy Private Practice : A Business Model Analysis / by Nina Stecker	M.M. Florida State University 2023.	Music therapy	https://purl.lib.fsu.edu/diginole/Stecker_fsu_0071N_17789	0
KZ7145	Stephenson, Olivia author	Systematic Human Rights Violations in Ukraine since Russia's February 2022 Invasion / by Olivia Stephenson	M.A. Florida State University 2023.	Crimes against humanity	https://purl.lib.fsu.edu/diginole/Stephenson_fsu_0071N_18006	0
D	St Pierre, Marc (Marc Alexandre), author	Bethlehem's Arsenal : Bethlehem Steel Corporation's Mobilization in World War II, 1939-1945 / by Marc St Pierre	M.A. Florida State University 2023.	History	https://purl.lib.fsu.edu/diginole/StPierre_fsu_0071N_17771	0
MT	Sullivan, Corey author	The Effects of Digital Audio and Video Quality on Collegiate Music Students' Ratings of Vocalists / by Corey Sullivan	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Sullivan_fsu_0071E_17834	0
QC173.45	Tan, Yuting author	Quantum Critical Regimes around the Metal-Insulator Transition / by Yuting Tan	Ph.D. Florida State University 2023.	Condensed matter	https://purl.lib.fsu.edu/diginole/Tan_fsu_0071E_17905	0
PN1584 M ML3797	Tedjamulia Read, Adrienne D. author	The History and Pedagogy of Low Flutes / by Adrienne D. Tedjamulia Read	D.M. Florida State University 2023.	Performing arts	https://purl.lib.fsu.edu/diginole/TedjamuliaRead_fsu_0071E_17943	0
TK145	Telikapalli, Srikar author	Power Distribution Cables and Cryogenic Systems for Superconducting Transport Platforms / by Srikar Telikapalli	Ph.D. Florida State University 2023.	Electrical engineering	https://purl.lib.fsu.edu/diginole/Telikapalli_fsu_0071E_17824	0
ML3797	Testerman, Austin L. author	Called to Excellence : A Diachronic Study of the Worshipscape at First Baptist Church Midway in Plant City, Florida / by Austin L. Testerman	M.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Testerman_fsu_0071N_17797	0
BF HM1001	Thompson, Justine S. author	Do Threats to Masculinity Predict Increased Firearm-Related Aggression in Men? / by Justine S. Thompson	M.S. Florida State University 2023.	Psychology	https://purl.lib.fsu.edu/diginole/Thompson_fsu_0071N_17958	0
QP	Tice, Abigail L. author	Investigating the Role of Scheduled, Voluntary Exercise in Protecting Skeletal Muscle Core Clock and Health Against Alcohol-Induced Disruptions / by Abigail L. Tice	Ph.D. Florida State University 2023.	Medical sciences	https://purl.lib.fsu.edu/diginole/Tice_fsu_0071E_17708	0
LB14.7 HV6024.5	Turner, Katie M. author	Student Perceptions of the Criminal Justice System : Does Criminal Justice-Related Curriculum Make a Difference? / by Katie M. Turner	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Turner_fsu_0071E_17766	0
LB2326.3 LB2805	Valle, Laura Ann author	Policing the Campus Rainbow : The Role of Campus Law Enforcement in the Perceptions and Experiences of LGBTQ+ Students' Safety / by Laura Ann Valle	Ed.D. Florida State University 2023.	Education, Higher	https://purl.lib.fsu.edu/diginole/Valle_fsu_0071E_17855	0
	Vanbik, Wildin author	Parental Contact and Its Relationship with English to Speakers of Other Languages (ESOL) Students' Attendance and Achievement / by Wildin Vanbik	Ed.D. Florida State University 2023.	English language	https://purl.lib.fsu.edu/diginole/Vanbik_fsu_0071E_17735	0
QC869 GC	Wallace, Daniel E. (Daniel Edward), author	Log-Profile Analysis of the near-Surface Layer and Air-Sea Turbulent Fluxes in Hurricanes Using Dropsondes / by Daniel E. Wallace	M.S. Florida State University 2022.	Meteorology	https://purl.lib.fsu.edu/diginole/Wallace_fsu_0071N_17620	0
P91.3	Wang, Pei author	A Cross-Cultural Analysis of Impulsive and Compulsive Buying among Chinese, Indians and American Consumers / by Pei Wang	Ph.D. Florida State University 2023.	Communication	https://purl.lib.fsu.edu/diginole/Wang_fsu_0071E_17773	0
QA276.A2	Wang, Boshi author	Scalable Learning with Probabilistic PCA / by Boshi Wang	Ph.D. Florida State University 2023.	Statistics	https://purl.lib.fsu.edu/diginole/Wang_fsu_0071E_17840	0
MT	Webb, Dante Sentrell author	A Demographic Study of Composers Studied in the Graduate Choral Literature Curriculum / by Dante Sentrell Webb	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Webb_fsu_0071E_17857	0
M	West, Charles T. II, author	The Pedagogy, Career, and Influence of Dr. Stephen M. Wolfinbarger / by Charles T. West, II	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/West_fsu_0071E_17891	0
QA	White, Edward (Edward Alexander), author	Polarization and Covering on Sets of Low Smoothness : Studying Short Range Repulsive Points by Asymptotic Behavior / by Edward White	Ph.D. Florida State University 2023.	Mathematics	https://purl.lib.fsu.edu/diginole/White_fsu_0071E_17714	0
QC	White, Charles M. (Charles Michael), author	Structure Revealed in Randomly Interacting Boson Ground States / by Charles M. White	Ph.D. Florida State University 2023.	Physics	https://purl.lib.fsu.edu/diginole/White_fsu_0071E_17734	0
BF QA276.A2 LB14.7	White, Christine M. (Christine Marie), author	How Predictive Validity Impacts Classification Accuracy and Predictive Power across Screening Approaches / by Christine M. White	M.S. Florida State University 2023.	Psychology	https://purl.lib.fsu.edu/diginole/White_fsu_0071N_17711	0
ML3797	Whittington, Ryan Douglas author	What if the Monster Sings? : Caliban's Humanity and Monstrosity Musically Negotiated in Adaptations of Shakespeare's the Tempest / by Ryan Douglas Whittington	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Whittington_fsu_0071E_17692	0
LB14.7 LB1028.38	Wick, Jacqueline M. author	Middle Schoolteachers' Perceptions of the Effectiveness and Relevance of Mandated Professional Development / by Jacqueline M. Wick	Ed.D. Florida State University 2023.	Education (Secondary)	https://purl.lib.fsu.edu/diginole/Wick_fsu_0071E_17704	0
QC869	Wilder, Hayden (Hayden Kelvin), author	Dynamics of a Cellular Automata Model and Its Possible Application to Replicating Convective Behavior / by Hayden Wilder	M.S. Florida State University 2023.	Meteorology	https://purl.lib.fsu.edu/diginole/Wilder_fsu_0071N_17846	0
HV6024.5 HM HV6024.5	Woessner, Mathew Kenneth author	Appraisals of Crime and Control Agents / by Mathew Kenneth Woessner	Ph.D. Florida State University 2023.	Sociology	https://purl.lib.fsu.edu/diginole/Woessner_fsu_0071E_17839	0
CC165 G70.212 QC902.8	Wojtala, Patrick Burr author	A Method for Studying How Indigenous Mound Sites Affect Biodiversity in the Atchafalaya River Basin / by Patrick Burr Wojtala	M.A. Florida State University 2023.	Archaeology	https://purl.lib.fsu.edu/diginole/Wojtala_fsu_0071N_17985	0
GV713	Yang, Xinyi author	Investigating Distant Soccer Fans' Perceptions of Sports Rivalry / by Xinyi Yang	M.S. Florida State University 2023.	Sports administration	https://purl.lib.fsu.edu/diginole/YANG_fsu_0071N_17972	0
